1259400586	223	ONG	binance	BTC	2020-05-26 16:00:07+00:00
1259400586	225	VIA	binance	BTC	2020-05-29 15:59:46+00:00
1259400586	230	CTXC	binance	BTC	2020-06-03 16:00:11+00:00
1259400586	234	VIA	binance	BTC	2020-06-10 15:59:23+00:00
1259400586	237	QSP	binance	BTC	2020-06-13 16:00:18+00:00
1259400586	239	GXS	binance	BTC	2020-06-15 16:00:24+00:00
1259400586	244	EVX	binance	BTC	2020-06-24 16:00:11+00:00
1259400586	388	BCPT	binance	BTC	2021-01-09 13:00:16+00:00
1259400586	406	SNM	binance	BTC	2021-01-28 15:30:04+00:00
1259400586	406	DOGE	binance	BTC	2021-01-30 13:00:02+00:00
1259400586	437	DGCL	UNISWAP	?	2021-03-15 13:01:12+00:00
1259400586	440	BSC	?	?	2021-03-23 17:00:03+00:00
1259400586	642	AUTO	binance	BTC	2021-12-24 13:00:04+00:00
1164619963	59	WABI	binance	BTC	2021-10-14 15:00:31+00:00
1164619963	63	BRD	binance	BTC	2021-10-31 15:00:05+00:00
1164619963	67	NAS	binance	BTC	2021-11-14 15:00:04+00:00
1164619963	70	MDA	binance	BTC	2021-11-23 15:00:01+00:00
1164619963	76	NEBL	binance	?	2021-12-05 15:00:01+00:00
1164619963	79	EVX	binance	?	2021-12-10 15:00:01+00:00
1341737830	1	ARK	binance	BTC	2020-04-03 18:00:09+00:00
1341737830	1	ZEN	binance	BTC	2020-04-03 19:00:06+00:00
1341737830	2	BNT	binance	BTC	2020-04-06 18:00:07+00:00
1341737830	3	ARN	binance	?	2020-04-07 18:00:08+00:00
1341737830	4	EDO	binance	BTC	2020-04-10 18:00:12+00:00
1341737830	19	MDA	binance	BTC	2020-05-04 19:01:23+00:00
1549584841	7	DVPN	kucoin	USDT	2021-10-23 17:00:13+00:00
1549584841	8	EVX	binance	BTC	2021-10-24 17:00:10+00:00
1549584841	14	EZ	binance	BTC	2021-10-31 17:00:14+00:00
1549584841	14	GENS	kucoin	USDT	2021-10-31 18:00:00+00:00
