IOST_20190603	174827464.10258046	19999.025146910593	0.012908041340406774	1.4761369780678457e-06	40749157.7530747	4659.989614081764	199852	49779	109542
ADX_20210603	118823667.50726885	3158.974634505904	0.9809204599086118	2.6078162005305987e-05	5762759.6009303	153.20526445609462	58508	3834	11246
UTK_20210909	183016758.93882942	3948.8297694652742	0.40478133362232505	8.743157888809355e-06	21020740.702673	454.0418236644072	79211	4083	190761
APPC_20190515	7455285.018839156	932.8246255231361	0.06934822785985577	8.67581941884483e-06	347956.17735157965	43.53110459397006	25625	3386	1192201
QLC_20200322	2053779.7063396329	333.3169711050434	0.00855780355001838	1.389615136454179e-06	138020.85713014024	22.411810588245	24514	5666	940522
COCOS_20200316	5986003.048987481	1107.9892624417282	0.0002451866391755099	4.562796227261317e-08	456311.5373621222	84.91721115526698	14611	213	67575
WBTC_20210519	7655176129.672379	179410.13225878272	43016.99652132369	1.0040248528444813	417787576.0662107	9751.241218623836	None	None	221187
VIB_20211221	7388001.68053645	156.59619783892964	0.040137656388522056	8.515869978005738e-07	833119.5383904303	17.67601375724046	33303	1324	3416907
SUN_20210710	0.0	0.0	0.00033137560635496615	9.9e-09	0.4970634095324492	1.485e-05	66	None	2023134
DASH_20190708	1405183952.2936969	123009.76186599924	157.86216958389912	0.01381063012467936	371924374.9523147	32537.94110620705	320441	28362	107234
WPR_20190826	3671861.4431389123	363.01654864384136	0.006037045840034852	5.968491945547528e-07	291352.21644555463	28.804375571259104	34548	None	1022788
OXT_20210110	0.0	0.0	0.3100651990398333	7.697110859970752e-06	25374287.57303648	629.8955995295337	None	1835	172682
TNT_20190512	7298091.8190243095	1001.9746053960196	0.0170371775966277	2.339198527696027e-06	1418417.8956035585	194.7482811771764	17277	2503	1010954
SCRT_20210708	78390198.7573792	2306.9109811689787	1.1241236168668352	3.3085271614067825e-05	2755105.3413547063	81.08842050499116	85320	None	51837
WAVES_20201226	670600397.2820636	27169.20857201375	6.704920310909392	0.0002715438934894516	121491074.33237123	4920.291042796001	149098	57197	196756
LRC_20201015	213833101.75426653	18733.236993584153	0.17999121677812083	1.575613263028076e-05	82753177.01531269	7244.075883089772	42087	7164	153137
POWR_20191108	20826899.936137117	2259.2010605545897	0.0484729165481526	5.257519619960405e-06	1667163.5489794342	180.82561753293658	83367	12941	276526
TNT_20200107	19234001.68441622	2478.946991104181	0.044535415742794175	5.741601201354954e-06	1084516.8587271655	139.81823667976198	17736	2566	553344
PIVX_20190603	44802633.660832986	5122.751538106219	0.7448731223410571	8.517681646825249e-05	5744704.736785655	656.9114206881641	63044	8611	306282
TCT_20200807	4792582.538884757	407.3652411803666	0.008275389878386856	7.026655793294732e-07	1417781.4736552031	120.38420608440563	None	None	695906
MBL_20200607	6735932.09441848	696.1214567608546	0.0019066700790674421	1.9718358381767658e-07	5958494.031282456	616.2142156335537	None	None	90223
NULS_20210125	34546084.60221353	1072.937651893618	0.34985898475876825	1.0839990803810988e-05	46512716.948459096	1441.1447067143636	38256	5100	890471
NULS_20190104	15998868.702137318	4243.16679407836	0.4000630934475	0.00010607916985230186	318649.7862200696	84.4919347709695	19634	None	368769
AAVE_20210128	3526891987.711221	116457.29336304593	287.5833397992802	0.009459691375014938	1175549928.5648599	38668.23275613223	101428	2660	22200
CVC_20211225	242571260.57367718	4770.699287763935	0.36360294411248734	7.150394531688063e-06	20728931.579753976	407.64257114968296	114028	10245	204035
NXS_20200410	9903250.552732294	1357.5329625576928	0.1658616845475369	2.273624228728669e-05	48039.00182529817	6.585163943794074	23665	3530	537983
MANA_20200329	32314590.792828012	5181.540048088203	0.024350577220591623	3.895787599286777e-06	20063828.935844176	3209.961523884314	47972	6805	47233
REN_20200314	36361534.887370266	6614.430717885642	0.04200579642964538	7.550844746185198e-06	5818580.246586249	1045.9317479857546	11320	873	409604
LRC_20200329	30844101.141877897	4934.543627428231	0.027061761932651317	4.3284502782936684e-06	2596051.8360435297	415.23095651172537	34187	6816	553678
REQ_20190213	14729532.18708752	4053.7197447581084	0.020193219595203572	5.557203283921226e-06	237257.55428725042	65.29362262436857	41715	30984	476226
AST_20190524	11871065.663458357	1509.0831035772364	0.07125229535056771	9.057791276112909e-06	35690680.87046907	4537.099278507509	31739	3597	410300
REP_20190804	122345942.65355055	11338.847460340741	11.123876226845445	0.0010307585903774712	11058414.391493939	1024.6927777277763	126105	10048	203996
RARE_20220105	147503249.8389888	3186.25230109676	1.0289142754883878	2.2362400901994904e-05	15321214.5680478	332.9909504011312	None	3211	9003
TOMO_20210105	72466357.4769889	2316.233319455016	0.9429858760293298	3.014054220302405e-05	25927145.175627306	828.7061696623125	35330	1707	198557
BEAM_20210828	67321716.53040655	1372.474571979039	0.7060332436537504	1.4395599856927013e-05	8149260.2566002915	166.1585921604401	22558	2657	247381
VIA_20190819	5912970.790916084	573.4832000698858	0.2586509101156788	2.5063236354724028e-05	164497.97534867033	15.939830384487685	40840	2221	1896727
PNT_20210212	67944366.25061816	1425.4816565785648	1.9679503754450727	4.1216607156662904e-05	98299768.9393943	2058.7830925611834	8674	163	785804
OGN_20210131	38071725.00768312	1112.917276025388	0.18335256148798515	5.36676209561321e-06	12836668.279547874	375.7315643564233	None	2571	192490
ICX_20190321	159134397.77141717	39375.62011970179	0.33614733787736634	8.317503987742867e-05	13820730.448858434	3419.7498438567713	112336	23558	270821
MTL_20200807	21773762.986291323	1850.6735530607034	0.3371185955773965	2.8632594136564718e-05	3071521.389985217	260.87444150209467	39689	None	438797
AMB_20200330	1059343.2017821225	179.1483266122832	0.00737961743073611	1.2502136294376567e-06	70839.48669886541	12.001230769012224	19026	5488	780586
REN_20200315	35046074.846773796	6780.169044797746	0.039899065634019674	7.700884958752997e-06	2894600.9722341066	558.6844888333217	11329	873	409604
VIBE_20190930	3635974.713574535	451.0770469745075	0.01934871089903372	2.400952146546951e-06	786637.991913654	97.61271358573	20222	None	1366400
ETH_20200607	26923196533.750423	2783680.9971038895	242.02164036721499	0.02502344178684638	7581565794.828065	783883.9123318554	459880	464538	19155
CTXC_20210204	1317261.1911592137	35.14938044775373	0.1307301499324397	3.485252535912511e-06	10665017.782321448	284.32829221566067	17278	20095	607104
ATOM_20211225	7661696798.306933	150735.3934153525	26.976263671401615	0.0005304988074620514	457902418.0412037	9004.83067869669	278363	49449	30956
TWT_20210220	302479389.805871	5414.5935828957	0.8764178657501391	1.566501664380962e-05	79996097.33410257	1429.8432804150448	None	11452	9818
SAND_20210207	84541734.50964834	2155.020388527472	0.12875130739599383	3.2729055472822686e-06	70460550.7089293	1791.1330917249688	68320	None	48574
ALGO_20210819	3058244650.344873	67884.8761286418	0.9369338269852893	2.0800209603932288e-05	170725254.29454637	3790.151419164164	None	37297	238182
MIR_20210506	659976041.2082002	11528.431866576884	10.702039153131071	0.00018668138760319112	89244650.98545083	1556.7421351894595	39591	None	16442
BOND_20211221	78976261.95305248	1673.982069327484	15.201806500284812	0.000322553059262855	9183273.786589032	194.85138518617367	None	None	188518
ENJ_20200807	177915047.2203801	15121.992132898953	0.1929602423123414	1.639952211290705e-05	10427718.248783149	886.2426474945722	63824	15747	104408
RUNE_20210708	1927323325.5236757	56577.057676954144	7.0792833773665915	0.00020835293283577867	108341487.1547341	3188.637238148768	2559	5851	58738
STORM_20191102	8645040.077053845	935.8913063252669	0.0013646590120835727	1.4773471194163536e-07	1004276.0332935142	108.72051492334224	26143	2544	2077933
REN_20210610	434744535.88937724	11582.092541481485	0.49212558923321664	1.313958870121602e-05	53813506.46780933	1436.8026313343287	82962	1171	81558
NKN_20210729	143219385.45794556	3581.6455139867476	0.22048657172543193	5.510961555394404e-06	9647095.028637052	241.1247515348029	28769	3298	146372
POA_20190531	8176869.14984944	983.7824132281811	0.03710474640273156	4.469425413743628e-06	1294984.2636996743	155.98639364777648	17511	None	609541
1INCH_20211120	706980767.5412223	12156.157399514783	3.919757838810689	6.719850012553463e-05	118391200.58538577	2029.6435225225853	412888	None	3702
CKB_20210430	607251906.8128792	11328.512359868097	0.024450211988474246	4.5620938833270436e-07	30379049.685130376	566.8338451018482	41782	3404	121056
QLC_20210108	4050260.449430926	103.59877364606109	0.01717749757251594	4.3528753642015575e-07	1173781.1395821609	29.744280177495433	27333	5595	940522
AUCTION_20210401	92818927.78172529	1578.0942721205088	40.15787431119345	0.000683195124390085	12767760.614072887	217.21448036115234	None	None	32825
ETH_20210703	250754468066.2188	7418801.287459255	2157.880584866453	0.06370457460764484	22869223901.008	675141.2429575485	1409106	1030204	3687
DOCK_20211111	70448412.58601576	1560.1781752227776	0.08588062507151609	1.3223806159049407e-06	9089266.173513427	139.95554166781574	55304	15223	199061
LOOM_20200306	21131871.576607604	2333.431004594494	0.02534470279985577	2.797802525799523e-06	15377173.963196034	1697.486709299008	21551	None	487535
NAV_20200914	8758340.837237569	848.4783323444933	0.12556163546795376	1.216037977660719e-05	275623.7118767871	26.69357562418274	48587	13767	892932
BNB_20200701	2283276873.7562456	249587.05930912742	15.429636809481364	0.001687005697785319	152275345.61008513	16649.087651796588	1170209	65353	1041
HARD_20210421	100814226.17611387	1784.4640590230106	1.6407400056383539	2.909942641833881e-05	16171363.125886936	286.80801939908775	29199	None	None
TRX_20211111	7614435238.2881775	117469.63068337843	0.10671854395264302	1.6438545330408371e-06	2898294866.551449	44644.304335559595	1237424	119776	28507
CTSI_20210201	14651572.39797763	443.23874134305254	0.07039995055519206	2.1235524334641576e-06	6473138.817360762	195.25652474686234	None	198	421222
KNC_20200317	70345261.81581435	13936.759407152334	0.3950023263042809	7.843948667671779e-05	48304080.87468991	9592.215174152188	104099	7205	120611
MANA_20190922	44640592.57716194	4469.58091301455	0.033656686074665536	3.3702418025189565e-06	8452831.885344356	846.4317403814919	45785	6387	114138
FUN_20210314	198646145.09515673	3234.358863687395	0.032999652897281975	5.378554342378004e-07	8726361.029530032	142.22939603223148	35956	16933	200934
RDN_20200629	12548954.759087391	1376.0062812581298	0.1877668270440195	2.058801300045423e-05	1389043.4170119397	152.30402716946818	25444	4318	1567773
COCOS_20191102	15060714.494703595	1628.1288709356388	0.000958352443231979	1.0360207557924374e-07	5105262.714490092	551.901147989736	None	151	53406
AUDIO_20210325	320546915.6523149	6066.120604377698	2.047636111896381	3.886527791298222e-05	118191295.21325773	2243.336845189923	None	3600	60815
BURGER_20210727	0.0	0.0	4.005450362488016	0.00010734532543616257	19147987.65002146	513.162511009728	None	None	44547
OCEAN_20211111	384176659.94177616	5915.671908200225	0.8891212266312123	1.368799060537931e-05	51667056.14037976	795.4125465395755	130954	3840	158476
VIB_20201226	3020506.176230915	122.37505767619746	0.01653939682275308	6.704649569156158e-07	716695.9576977476	29.053025908319132	30386	1094	3150523
KEY_20200407	2183556.4154474675	300.2142615988819	0.0008046894626913341	1.1056410648630843e-07	949394.226410634	130.44650043667357	23374	2748	226427
RSR_20210310	979636641.8299569	17923.12986763923	0.07364236007215316	1.3449828959575571e-06	347320489.6324466	6343.361585825754	61762	None	104993
TRX_20201106	1788274392.3737195	115085.29439699078	0.025020506827350044	1.6058729102828956e-06	758550823.9655175	48685.51335448741	541535	75805	29248
MATIC_20190507	8147697.346860495	1424.2631168455453	0.0037703573823272924	6.593462530264607e-07	4031985.293164879	705.0987812898223	8563	71	593763
XMR_20210420	6321028991.742264	112912.6675502068	354.17568857803315	0.006328936235471784	1154619855.0090277	20632.4591840295	391029	211672	39530
HBAR_20210702	1920066237.9982834	57143.6480111203	0.21492772581627712	6.390426819235709e-06	185757295.61262092	5523.105030973572	115695	22720	40505
KNC_20210825	191387169.3557489	3982.688088520058	2.0690771585757624	4.308498342488684e-05	77715304.00134714	1618.2879265183662	178821	11345	108939
NEBL_20210703	17611219.647802718	521.0714735998545	0.9790738125564905	2.89142087285666e-05	1092633.7879922064	32.26788522450468	40316	6108	1020612
WABI_20200314	3761852.1159797017	681.0910256199772	0.06402498215148056	1.1535860072213155e-05	613600.717349014	110.55703223470799	36808	7766	3668499
CHZ_20200725	64138163.60048845	6726.7005200430285	0.012002873600986967	1.2586402444373978e-06	3923227.4890054963	411.3958181930169	27064	None	256662
REP_20200324	93035600.06103687	14352.222062916244	8.457781823730624	0.001304747460265113	30059117.154394638	4637.097241615607	130623	10108	262137
KAVA_20200223	16307504.511404496	1689.3468129608075	0.886670021462698	9.184269015982605e-05	1055311.4540447437	109.31083779742339	14197	None	362040
VIA_20191012	4596746.224356986	556.0630829429131	0.1985112213708004	2.401367323027529e-05	195910.708101065	23.699092142822437	40483	2207	3844028
REN_20190421	20727256.211654335	3903.3789805697834	0.026889156952183812	5.063909501974272e-06	917691.5501011484	172.82456897784175	6209	790	1322561
AE_20200407	38842406.8748841	5340.3907571021045	0.11035711876112032	1.516760061444664e-05	11327934.194369458	1556.9234098875547	25308	6342	695802
KAVA_20200711	39987497.14907912	4306.531506731537	1.4749335146242832	0.00015886587251581126	13123255.075209187	1413.51277674488	25779	None	340069
ELF_20200718	43609603.73269239	4763.295072681362	0.09459460039840656	1.0334253894937323e-05	10993758.985587442	1201.0442048309874	81329	33362	495562
AST_20200725	12071051.852084078	1265.1783317050533	0.06998353953754148	7.337611695470591e-06	4693314.553814049	492.0831382373104	32373	3459	221691
ZIL_20210318	2304888403.3810525	39183.52000096092	0.19923186957186617	3.3801182474746026e-06	1243170148.340298	21091.314919398465	None	23731	33725
UNFI_20210310	92899444.43771924	1699.010288283018	37.858583473453955	0.0006921076948842504	80165945.9196899	1465.5452726485785	16489	None	99267
CVC_20200621	20101747.892530933	2148.455745115622	0.030057177404151557	3.21249460352754e-06	10016100.770866184	1070.5153462065052	85369	8000	100053
SXP_20210813	601658596.1068277	13534.129947880388	3.21414733795961	7.229636044914873e-05	152589973.09691453	3432.2321088564445	None	None	79966
EZ_20210806	0.0	0.0	2.7787588757166635	6.791391690460451e-05	6344806.922829331	155.06947864328745	35526	None	164218
AVA_20210506	279119347.46315855	4875.644233903791	5.322249553552407	9.286530245086158e-05	15649435.291715315	273.05926317947876	71861	10005	44048
PLA_20211225	513786830.76566696	10104.752153241032	1.6949616039540254	3.3339054422937186e-05	175342928.51754764	3448.908472549841	19563	None	86021
INJ_20210703	192939471.05238065	5705.193916839759	6.670513298804276	0.00019692573124534737	14083973.530335564	415.784612377373	75931	3713	124543
CHR_20210430	171394863.85899502	3198.29545935528	0.37577117485506123	7.0103952848019345e-06	263709417.7421683	4919.768684787026	56107	None	107103
HBAR_20200412	127636613.19711196	18548.878377479436	0.032879997445564295	4.7778149207891325e-06	6781600.089965853	985.4389481114418	None	6398	106388
ENG_20200629	19276164.328631856	2114.220216190214	0.23375059684762936	2.561795960027021e-05	819131.752936529	89.77296501923065	274	3570	566856
OXT_20210422	0.0	0.0	0.6411656558817654	1.1842541207292182e-05	37016881.11818306	683.7140074270563	63117	3636	93493
AION_20191024	25742456.354881156	3448.6292663191293	0.07270952003623976	9.738980695261597e-06	1024235.7646199736	137.18990764976436	75817	72558	187992
FIRO_20210207	55365149.44745861	1411.9001074899077	4.811009975296932	0.00012234443055205254	9508746.8478724	241.8083155803003	68583	220	276546
MDA_20200626	9111147.010965904	983.828153046123	0.4636606077662325	5.010839604354979e-05	323757.7980662025	34.98892011949431	None	375	1694044
GTO_20190702	20449335.49950025	1926.449430995315	0.030852358118682425	2.9093693243385724e-06	15747752.384892255	1485.008942902862	17477	None	1222950
PHA_20210523	127243612.0559436	3385.452071295615	0.709343518415157	1.888821296270028e-05	37525911.33112416	999.2301140994473	48075	None	148583
DODO_20210727	139616295.95921382	3729.22796256609	1.0144533212629874	2.7187160507746067e-05	61451396.6076095	1646.886010404348	None	1039	27217
SUSHI_20210624	1338053793.3481565	39676.736764553476	7.054258301290857	0.00020939456310612226	304790847.62788665	9047.23695276473	108100	None	6774
ADA_20200310	1295651579.797846	163649.4223244031	0.04161723666032623	5.258418691293164e-06	166720941.06616473	21065.514750239414	155745	77071	41962
PPT_20210220	75481089.36482999	1349.4708378296582	2.083564712689041	3.725051986087117e-05	7389737.017063292	132.11566880755367	23746	None	693522
BQX_20190421	19431791.12451778	3659.2287763173313	0.1652186232883353	3.111009819074092e-05	1328814.251657088	250.2111506773859	61261	5809	418149
BZRX_20201130	35685942.74867652	1966.9501235187297	0.2542148980318292	1.3991113231451148e-05	13211903.3390501	727.1376974786633	None	None	85173
VIDT_20220115	33218457.31982976	770.8207819155143	0.719036595526102	1.6671185119009372e-05	2822533.063835339	65.44169170874346	39194	1890	257097
REP_20210711	97257258.48808867	2884.2803843788306	14.978879610865437	0.0004444040604822723	13216808.799074283	392.1256896053707	151544	11231	153452
ADA_20200801	4329088644.234307	381968.0746410909	0.13914532295246507	1.2280087767585979e-05	291750874.0171488	25748.090292797267	161296	85085	30582
BNT_20190312	38000411.65615314	9828.094453090062	0.5864326352916195	0.00015167943863625177	4086314.8717075163	1056.915847671653	847	5123	160054
WBTC_20210724	6510671599.067282	194745.78528968332	33471.08444171674	1.0009651521051595	198546989.79992273	5937.621118645412	None	None	177929
TRX_20200721	1137189741.0033946	124123.13484006062	0.017198084737448896	1.877041326171544e-06	351985299.6293183	38416.54252176388	514283	73688	53101
AERGO_20210218	26045558.667650886	499.60534408986973	0.09816532241192917	1.8822618046158689e-06	31242675.794907633	599.0597685400674	12377	None	567735
YFII_20220105	118128663.7484497	2553.6459722190707	2942.5476845508324	0.06395326856936509	17764167.3591008	386.0860342187249	None	None	1111130
BAT_20200217	379200052.5555888	38039.339069913054	0.264195532103269	2.6556488338555216e-05	93513016.26605631	9399.770337531461	None	34625	21502
FUN_20190821	13736623.889103523	1278.0551926000112	0.002286319225531092	2.1271909180312763e-07	111392.29537658431	10.36393677740629	35964	17434	345008
POLS_20210825	142656573.5595559	2970.5423241378126	1.939768630252489	4.0436514860052965e-05	32570599.516348742	678.968362929056	384645	None	25468
AAVE_20210120	2312276665.2308903	63854.963238381206	187.08760347700172	0.0051908383452321715	528471458.47059065	14662.702712567108	96538	2251	22200
STORJ_20210819	173125226.34699157	3840.8094879287623	1.2004892634844941	2.6659841652475392e-05	44357282.08748104	985.0634675015582	104220	13738	71027
LTO_20211216	94986347.1953059	1946.984430642497	0.32329948268261904	6.615588554083294e-06	18939736.501677167	387.55862823589104	None	6056	179975
QLC_20210421	21454641.746446796	379.69131116519907	0.08843054799523115	1.5683644061079844e-06	2429199.173429757	43.083183417110845	32695	5637	940522
LSK_20190605	255994635.42431852	33429.04964229473	1.9381592775520935	0.00025280520001288623	5031175.268792142	656.244966478354	183165	30429	180914
ARDR_20210108	92361694.47484964	2357.873400847097	0.09204693146780002	2.3325214784347137e-06	23727161.81147644	601.2597450565231	64361	6288	None
ARPA_20210813	50596962.40878884	1138.0598418793038	0.051513082862081096	1.158692497528152e-06	20165156.564297706	453.5782819500307	None	None	741710
DCR_20201228	490165294.41963303	18462.19206980896	39.17998273462806	0.001489828932100472	11746380.407574654	446.6591396222315	41253	10043	350762
HC_20191108	85324819.1410032	9255.149539531583	1.920662845819123	0.00020833354271402061	41710826.20797428	4524.356897074299	12825	848	511707
QLC_20200316	1789279.617519704	331.18816803768505	0.007454993805849848	1.3799436222282705e-06	60094.10173489181	11.1236138596828	24547	5670	940522
AMB_20200913	3749147.3622225383	359.39668806007677	0.025876277395982816	2.4781092601346572e-06	967360.778549071	92.64183045068467	20295	5503	374093
ALGO_20190716	98632960.45747326	9020.422340019553	0.8063751162949739	7.382553201783913e-05	120083360.31651469	10993.913109061825	10312	510	261967
DASH_20190923	822094649.9032748	81806.28404356148	90.9103181804447	0.009050413031684086	220815909.74953878	21982.930289977638	318794	30818	76311
QSP_20200526	7681355.178226753	864.3594251651854	0.01086167372133413	1.2210033587730753e-06	529920.254983345	59.5704150038742	54566	8253	544618
FIS_20211007	40716843.32923302	733.4493947721894	1.5100868400084273	2.7218299947367893e-05	8384468.844111714	151.12441341262203	27540	None	277306
ZIL_20210825	1345163336.8068476	27992.29445029463	0.1080791515740389	2.253023453687194e-06	200776204.74580115	4185.3909070030995	315030	35870	59302
RVN_20190627	226413442.44122574	17419.172386576065	0.06040555235707501	4.632074282168013e-06	68295149.48907444	5237.071646578682	25828	6707	184956
STPT_20210725	46797202.47803417	1369.7857853287867	0.04200102599015932	1.2275864558560725e-06	4606644.584449812	134.64086568119245	None	None	433078
BNB_20190520	4217095485.716915	515503.35811059637	29.214251300313293	0.003575349222069521	494012446.8039641	60459.08892945931	969316	51306	924
GTO_20200314	4002349.542903285	728.0568282470996	0.0060756369261016985	1.0971684236531318e-06	7192662.563020035	1298.8864117660562	16910	None	1191106
GXS_20210813	44238005.80376064	995.0300471266708	0.6319855586423848	1.4215358209207471e-05	12433990.246035732	279.679848534652	None	27013	491456
MDA_20190915	12350222.790784463	1192.8318012302257	0.629186064477237	6.076919901067374e-05	1423506.6987884052	137.48772701056768	None	366	3117488
LTC_20210909	12015537429.12473	259251.1864561568	179.3006525594279	0.0038816921285208432	4555784101.837267	98628.48257889543	191850	342247	106402
BLZ_20210814	69629848.6857417	1459.755003144712	0.23419301436354953	4.908618672509482e-06	17730876.181554552	371.6340990838646	65642	None	416953
REP_20191012	89507323.69103323	10826.184171337589	8.137029426457566	0.00098419856103069	7356099.619486408	889.7427157823103	125564	10051	198909
EOS_20210828	4902768917.577163	99958.79863579365	5.072974147259771	0.00010341496118335277	1679073797.755052	34228.70816572521	None	92550	70056
FLM_20210107	0.0	0.0	0.14979261797188703	4.055668180108504e-06	10501236.071460007	284.3232835066755	12306	None	65365
DLT_20201111	3277613.270058502	214.2849769441451	0.039762680166126954	2.6030960251754197e-06	401086.5502209769	26.25745549016	None	2542	None
STEEM_20190318	144384628.5335902	36257.15458185472	0.47467509290817	0.00011920394396425896	3620563.579940985	909.2228864551271	4624	3692	256324
CELO_20210401	439879169.01491565	7478.763369040335	4.637017873761842	7.885001336027956e-05	52840920.55675665	898.531643676758	20338	None	83063
ENG_20200907	48185256.8186086	4692.228039595531	0.5825250645630129	5.672565888772396e-05	2644115.5342802624	257.4811024995638	998	3592	461818
TRX_20201111	1783715409.8667557	116616.39966261543	0.02485461472946424	1.6271808685489128e-06	663760733.7461019	43455.05971433447	541958	75856	29248
BNB_20200319	1563418016.331947	290503.2588497135	10.373602762410638	0.00192540214580107	272872630.2164863	50646.777188440705	1125262	60297	1672
